"https://tienda.mercadona.es/product/49678/bandeja-carton-redonda-ph-desechable-27-cm-incluye-4-bandejas-4-blondas-paquete","limpieza_y_hogar_menaje_y_conservacion_de_alimentos","Bandeja de cartón redonda P&H","Paquete","2.20","0.550","ud","2022-12-07","49678"
"https://tienda.mercadona.es/product/49701/servilleta-papel-cocktail-bosque-verde-2-capas-22-x-22-cm-paquete","limpieza_y_hogar_papel_higienico_y_celulosa","Servilleta papel Cocktail Bosque Verde","Paquete","2.20","0.011","ud","2022-12-07","49701"
"https://tienda.mercadona.es/product/49703/bolsa-basura-jardin-bosque-verde-100l-cubo-industrial-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura jardín Bosque Verde 100L cubo industrial","Paquete","2.70","0.270","ud","2022-12-07","49703"
"https://tienda.mercadona.es/product/49704/bolsa-basura-mini-bosque-verde-10l-cubo-pequeno-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura mini Bosque Verde 10L cubo pequeño","Paquete","1.35","0.034","ud","2022-12-07","49704"
"https://tienda.mercadona.es/product/49705/bolsa-basura-envases-bosque-verde-30l-cubo-mediano-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura envases Bosque Verde 30L cubo mediano","Paquete","1.65","0.055","ud","2022-12-07","49705"
"https://tienda.mercadona.es/product/49710/servilleta-papel-decorada-resistente-bosque-verde-2-capas-33-x-32-cm-paquete","limpieza_y_hogar_papel_higienico_y_celulosa","Servilleta papel decorada Resistente Bosque Verde","Paquete","2.25","0.023","ud","2022-12-07","49710"
"https://tienda.mercadona.es/product/49711/bolsa-basura-cubo-alto-bosque-verde-30l-cubo-mediano-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura cubo alto Bosque Verde 30L cubo mediano","Paquete","1.90","0.095","ud","2022-12-07","49711"
"https://tienda.mercadona.es/product/49750/bolsa-basura-bosque-verde-30l-cubo-mediano-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura Bosque Verde 30L cubo mediano","Paquete","1.75","0.044","ud","2022-12-07","49750"
"https://tienda.mercadona.es/product/49752/bolsa-basura-extra-bosque-verde-30l-cubo-mediano-absorbe-olores-perfume-lavanda-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura extra Bosque Verde 30L cubo mediano","Paquete","1.80","0.090","ud","2022-12-07","49752"
"https://tienda.mercadona.es/product/49755/bolsa-basura-saco-bosque-verde-120l-cubo-industrial-paquete","limpieza_y_hogar_pilas_y_bolsas_de_basura","Bolsa de basura saco Bosque Verde 120L cubo industrial","Paquete","1.25","0.125","ud","2022-12-07","49755"
"https://tienda.mercadona.es/product/49760/bolsas-residuos-caninos-kordis-doggy-bags-paquete","mascotas_perro","Bolsas para residuos caninos Kordis Doggy bags","Paquete","1.30","0.029","ud","2022-12-07","49760"
"https://tienda.mercadona.es/product/49823/molde-aluminio-aliberico-paquete","limpieza_y_hogar_menaje_y_conservacion_de_alimentos","Molde de Aluminio Alibérico","Paquete","1.80","0.150","ud","2022-12-07","49823"
"https://tienda.mercadona.es/product/49837/molde-aluminio-rectangular-05l-aliberico-con-tapa-paquete","limpieza_y_hogar_menaje_y_conservacion_de_alimentos","Molde de Aluminio Rectangular 0,5L Alibérico","Paquete","1.75","0.350","ud","2022-12-07","49837"
"https://tienda.mercadona.es/product/49863/molde-aluminio-rectangular-15l-aliberico-con-tapa-paquete","limpieza_y_hogar_menaje_y_conservacion_de_alimentos","Molde de Aluminio Rectangular 1,5L Alibérico","Paquete","3.20","1.067","ud","2022-12-07","49863"
"https://tienda.mercadona.es/product/49867/molde-aluminio-cuadrado-27l-aliberico-paquete","limpieza_y_hogar_menaje_y_conservacion_de_alimentos","Molde de Aluminio Cuadrado 2,7L Alibérico","Paquete","2.30","1.150","ud","2022-12-07","49867"
"https://tienda.mercadona.es/product/49869/molde-aluminio-redondo-1l-aliberico-paquete","limpieza_y_hogar_menaje_y_conservacion_de_alimentos","Molde de Aluminio Redondo 1L Alibérico","Paquete","2.00","0.667","ud","2022-12-07","49869"
"https://tienda.mercadona.es/product/49970/vela-cumpleanos-0-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 0 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49970"
"https://tienda.mercadona.es/product/49971/vela-cumpleanos-1-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 1 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49971"
"https://tienda.mercadona.es/product/49972/vela-cumpleanos-2-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 2 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49972"
"https://tienda.mercadona.es/product/49973/vela-cumpleanos-3-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 3 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49973"
"https://tienda.mercadona.es/product/49974/vela-cumpleanos-4-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 4 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49974"
"https://tienda.mercadona.es/product/49975/vela-cumpleanos-5-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 5 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49975"
"https://tienda.mercadona.es/product/49976/vela-cumpleanos-6-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 6 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49976"
"https://tienda.mercadona.es/product/49977/vela-cumpleanos-7-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 7 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49977"
"https://tienda.mercadona.es/product/49978/vela-cumpleanos-8-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 8 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49978"
"https://tienda.mercadona.es/product/49979/vela-cumpleanos-9-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Vela de cumpleaños 9 Hacendado","Paquete","0.75","0.750","ud","2022-12-07","49979"
"https://tienda.mercadona.es/product/5000/arroz-redondo-fallera-paquete","arroz_legumbres_y_pasta_arroz","Arroz redondo La Fallera","Paquete","1.47","1.470","kg","2022-12-07","5000"
"https://tienda.mercadona.es/product/50008/queso-grana-padano-zanetti-pieza","charcuteria_y_quesos_queso_curado_semicurado_y_tierno","Queso Grana Padano Zanetti","Pieza","3.69","16.050","kg","2022-12-07","50008"
"https://tienda.mercadona.es/product/50014/queso-tierno-hacendado-cheddar-pieza","charcuteria_y_quesos_queso_curado_semicurado_y_tierno","Queso tierno Hacendado cheddar","Pieza","3.05","10.167","kg","2022-12-07","50014"
"https://tienda.mercadona.es/product/5002/arroz-basmati-aromatico-hacendado-paquete","arroz_legumbres_y_pasta_arroz","Arroz basmati aromático Hacendado","Paquete","2.50","2.500","kg","2022-12-07","5002"
"https://tienda.mercadona.es/product/50021/queso-cabra-hacendado-rulo-paquete","charcuteria_y_quesos_queso_untable_y_fresco","Queso de cabra Hacendado rulo","Paquete","2.35","11.750","kg","2022-12-07","50021"
"https://tienda.mercadona.es/product/50025/queso-gruyere-natual-pieza","charcuteria_y_quesos_queso_curado_semicurado_y_tierno","Queso Gruyère Natual","Pieza","2.90","14.500","kg","2022-12-07","50025"
"https://tienda.mercadona.es/product/5005/arroz-redondo-sabroz-brillante-paquete","arroz_legumbres_y_pasta_arroz","Arroz redondo Sabroz","Paquete","1.89","1.890","kg","2022-12-07","5005"
"https://tienda.mercadona.es/product/50088/queso-azul-hojas-vaca-pieza","charcuteria_y_quesos_queso_untable_y_fresco","Queso azul hojas de vaca","Pieza","2.75","12.480","kg","2022-12-07","50088"
"https://tienda.mercadona.es/product/50098/mascarilla-facial-bubble-mask-scrub-facial-clean-deliplus-exfoliante-efervescente-tipo-pieles-tubo","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Mascarilla facial Bubble Mask & Scrub Facial Clean Deliplus exfoliante y efervescente","Tubo","4.50","9.000","100 ml","2022-12-07","50098"
"https://tienda.mercadona.es/product/50099/crema-facial-vitamina-c-viseger-pharma-fps-50-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Vitamina C Viseger Pharma","Tarro","7.00","14.000","100 ml","2022-12-07","50099"
"https://tienda.mercadona.es/product/5012/arroz-jazmin-aromatico-hacendado-especial-platos-orientales-paquete","arroz_legumbres_y_pasta_arroz","Arroz Jazmín aromático Hacendado","Paquete","2.20","2.200","kg","2022-12-07","5012"
"https://tienda.mercadona.es/product/50124/crema-facial-dragons-blood-anti-ox-deliplus-fps-12-tipo-pieles-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Dragon's Blood Anti Ox Deliplus","Tarro","5.00","10.000","100 ml","2022-12-07","50124"
"https://tienda.mercadona.es/product/50125/aceite-facial-licopeno-anti-ox-deliplus-tipo-pieles-frasco","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Aceite facial Licopeno Anti Ox Deliplus","Frasco","5.00","16.667","100 ml","2022-12-07","50125"
"https://tienda.mercadona.es/product/50139/queso-sin-lactosa-hacendado-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso sin lactosa Hacendado lonchas","Paquete","2.10","14.000","kg","2022-12-07","50139"
"https://tienda.mercadona.es/product/5014/arroz-integral-redondo-hacendado-paquete","arroz_legumbres_y_pasta_arroz","Arroz integral redondo Hacendado","Paquete","1.90","1.900","kg","2022-12-07","5014"
"https://tienda.mercadona.es/product/50140/crema-contorno-ojos-parpados-dragons-blood-anti-ox-deliplus-tipo-pieles-bote","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema contorno de ojos y párpados Dragon's blood Anti Ox Deliplus","Bote","4.50","30.000","100 ml","2022-12-07","50140"
"https://tienda.mercadona.es/product/50148/queso-semicurado-mezcla-entrepinares-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso semicurado mezcla Entrepinares lonchas","Paquete","2.18","10.400","kg","2022-12-07","50148"
"https://tienda.mercadona.es/product/50151/queso-oveja-entrepinares-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso de oveja Entrepinares lonchas","Paquete","2.50","11.900","kg","2022-12-07","50151"
"https://tienda.mercadona.es/product/50153/queso-cabra-entrepinares-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso de cabra Entrepinares lonchas","Paquete","2.70","12.250","kg","2022-12-07","50153"
"https://tienda.mercadona.es/product/50160/queso-mascarpone-hacendado-tarrina","charcuteria_y_quesos_queso_untable_y_fresco","Queso mascarpone Hacendado","Tarrina","4.00","8.000","kg","2022-12-07","50160"
"https://tienda.mercadona.es/product/50163/queso-light-mezcla-entrepinares-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso light mezcla Entrepinares lonchas","Paquete","2.26","10.750","kg","2022-12-07","50163"
"https://tienda.mercadona.es/product/50169/queso-caserio-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso El Caserio lonchas","Paquete","2.55","8.500","kg","2022-12-07","50169"
"https://tienda.mercadona.es/product/50170/crema-facial-revitaliza-reestructura-sisbela-reafirm-deliplus-con-acido-ribonucleico-rna-tipo-pieles-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Revitaliza y Reestructura Sisbela Reafirm Deliplus con ácido ribonucleico RNA","Tarro","5.00","10.000","100 ml","2022-12-07","50170"
"https://tienda.mercadona.es/product/50171/queso-tierno-vaca-entrepinares-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso tierno de vaca Entrepinares lonchas","Paquete","2.51","7.850","kg","2022-12-07","50171"
"https://tienda.mercadona.es/product/50192/contorno-ojos-antiarrugas-iluminador-sisbela-reafirm-deliplus-tipo-pieles-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Contorno de ojos Antiarrugas e Iluminador Sisbela Reafirm Deliplus","Tarro","4.50","30.000","100 ml","2022-12-07","50192"
"https://tienda.mercadona.es/product/50198/serum-facial-potenciador-sisbela-reafirm-deliplus-12-silicio-tipo-pieles-frasco","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Sérum facial potenciador Sisbela Reafirm Deliplus 12% silicio","Frasco","5.00","16.667","100 ml","2022-12-07","50198"
"https://tienda.mercadona.es/product/50199/serum-reductor-instantaneo-bolsas-ojeras-sisbela-reafirm-deliplus-evitar-pieles-sensibles-caja","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Sérum reductor instantáneo de bolsas y ojeras Sisbela Reafirm Deliplus","Caja","5.00","50.000","100 ml","2022-12-07","50199"
"https://tienda.mercadona.es/product/5020/arroz-vaporizado-hacendado-paquete","arroz_legumbres_y_pasta_arroz","Arroz vaporizado Hacendado","Paquete","1.60","1.600","kg","2022-12-07","5020"
"https://tienda.mercadona.es/product/50241/queso-tetilla-vaca-punteiro-pieza","charcuteria_y_quesos_queso_curado_semicurado_y_tierno","Queso tetilla de vaca Punteiro","Pieza","5.70","8.150","kg","2022-12-07","50241"
"https://tienda.mercadona.es/product/50242/queso-arzua-ulloa-vaca-punteiro-pieza","charcuteria_y_quesos_queso_curado_semicurado_y_tierno","Queso Arzúa-Ulloa de vaca Punteiro","Pieza","6.48","8.100","kg","2022-12-07","50242"
"https://tienda.mercadona.es/product/50245/contorno-labios-regen-skin-deliplus-piel-normal-seca-muy-seca-tarro","maquillaje_labios","Contorno de labios Regen Skin Deliplus","Tarro","4.50","30.000","100 ml","2022-12-07","50245"
"https://tienda.mercadona.es/product/50247/crema-facial-textura-ligera-prevent-age-skin-deliplus-piel-normal-mixta-grasa-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Textura Ligera Prevent Age Skin Deliplus","Tarro","7.00","14.000","100 ml","2022-12-07","50247"
"https://tienda.mercadona.es/product/5025/arroz-bomba-hacendado-paquete","arroz_legumbres_y_pasta_arroz","Arroz bomba Hacendado","Paquete","3.40","3.400","kg","2022-12-07","5025"
"https://tienda.mercadona.es/product/50250/queso-cabra-rulito-con-miel-almendras-montesinos-bandeja","charcuteria_y_quesos_queso_untable_y_fresco","Queso de cabra rulito con miel y almendras Hacendado","Bandeja","2.60","20.800","kg","2022-12-07","50250"
"https://tienda.mercadona.es/product/50256/crema-facial-textura-rica-24-h-hidrata-deliplus-tipo-pieles-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Textura Rica 24 h Hidrata Deliplus","Tarro","5.00","10.000","100 ml","2022-12-07","50256"
"https://tienda.mercadona.es/product/50321/ampollas-faciales-acido-hialuronico-hidrata-deliplus-concentrado-caja","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Ampollas faciales Ácido Hialurónico Hidrata Deliplus concentrado","Caja","3.50","25.000","100 ml","2022-12-07","50321"
"https://tienda.mercadona.es/product/50326/crema-facial-hidratante-fortalecedora-sensitive-deliplus-con-vitamina-k-ox-pieles-sensibles-reactivas-tarro","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Hidratante y Fortalecedora Sensitive Deliplus con vitamina K Ox","Tarro","7.00","14.000","100 ml","2022-12-07","50326"
"https://tienda.mercadona.es/product/50335/crema-facial-anti-rojeces-sensitive-deliplus-pieles-sensibles-reactivas-bote","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial Anti-rojeces Sensitive Deliplus","Bote","7.00","14.000","100 ml","2022-12-07","50335"
"https://tienda.mercadona.es/product/50336/gel-facial-limpiador-sensitive-facial-clean-deliplus-pieles-secas-sensibles-bote","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Gel facial limpiador Sensitive Facial Clean Deliplus","Bote","4.00","4.000","100 ml","2022-12-07","50336"
"https://tienda.mercadona.es/product/50360/snack-maiz-sabor-mantequilla-snakis-paquete","aperitivos_patatas_fritas_y_snacks","Snack de maíz sabor mantequilla Snakis","Paquete","0.95","9.500","kg","2022-12-07","50360"
"https://tienda.mercadona.es/product/50366/serum-facial-sebo-regulador-equilibrio-deliplus-pieles-grasas-yo-seborreicas","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Sérum facial Sebo-regulador Equilibrio Deliplus",,"6.00","20.000","100 ml","2022-12-07","50366"
"https://tienda.mercadona.es/product/50371/queso-fundido-sandwich-hacendado-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso fundido sándwich Hacendado lonchas","Paquete","1.30","6.500","kg","2022-12-07","50371"
"https://tienda.mercadona.es/product/50375/crema-facial-fluida-hidratante-oil-free-deliplus-pieles-grasas-seborreicas-yo-con-tendencias-acneicas-tubo","cuidado_facial_y_corporal_cuidado_e_higiene_facial","Crema facial fluida Hidratante Oil Free Deliplus","Tubo","4.80","9.600","100 ml","2022-12-07","50375"
"https://tienda.mercadona.es/product/50385/queso-tierno-mezcla-entrepinares-lonchas-paquete","charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones","Queso tierno mezcla Entrepinares lonchas","Paquete","2.05","8.200","kg","2022-12-07","50385"
"https://tienda.mercadona.es/product/50386/queso-fresco-cabra-hacendado-plancha-freir-tarrina","charcuteria_y_quesos_queso_untable_y_fresco","Queso fresco de cabra Hacendado para plancha y freír","Tarrina","2.85","11.400","kg","2022-12-07","50386"
"https://tienda.mercadona.es/product/50416/queso-semicurado-gouda-holland-corona-pieza","charcuteria_y_quesos_queso_curado_semicurado_y_tierno","Queso semicurado Gouda Holland Corona","Pieza","3.39","9.700","kg","2022-12-07","50416"
"https://tienda.mercadona.es/product/5042/arroz-redondo-j-sendra-hacendado-paquete","arroz_legumbres_y_pasta_arroz","Arroz redondo J Sendra Hacendado","Paquete","1.40","1.400","kg","2022-12-07","5042"
"https://tienda.mercadona.es/product/5044/arroz-redondo-hacendado-paquete","arroz_legumbres_y_pasta_arroz","Arroz redondo Hacendado","Paquete","1.35","1.350","kg","2022-12-07","5044"
